taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKingdom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnamaefamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
8396467,"Micrornebius eclipsus Tan, 2014",8396467,"Micrornebius eclipsus Tan, 2014",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Mogoplistidae,Jangkrik-bersisik dan kerabatnya,3994.0,,,,,,,,,Micrornebius,Jangkrik-bersisik ,1724219.0,,,Micrornebius eclipsus,Jangkrik-bersisik,8396467.0,,,,,NE,
1724268,"Cycloptiloides timah Ingrisch, 2006",1724268,"Cycloptiloides timah Ingrisch, 2006",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Mogoplistidae,Jangkrik-bersisik dan kerabatnya,3994.0,,,,,,,,,Cycloptiloides,Jangkrik-bersisik ,1724256.0,,,Cycloptiloides timah,Jangkrik-bersisik,1724268.0,,,,,NE,
11378978,"Cycloptiloides bimaculatus Tan, Japir & Chung, 2021",11378978,"Cycloptiloides bimaculatus Tan, Japir & Chung, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Mogoplistidae,Jangkrik-bersisik dan kerabatnya,3994.0,,,,,,,,,Cycloptiloides,Jangkrik-bersisik ,1724256.0,,,Cycloptiloides bimaculatus,Jangkrik-bersisik,11378978.0,,,,,NE,
10887181,BOLD:ADE7769,10887181,BOLD:ADE7769,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Mogoplistidae,Jangkrik-bersisik dan kerabatnya,3994.0,,,,,,,,,,,,,,,,,,,,,,
3994,Mogoplistidae,3994,Mogoplistidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Mogoplistidae,Jangkrik-bersisik dan kerabatnya,3994.0,,,,,,,,,,,,,,,,,,,,,NE,
1713034,"Gryllus bimaculatus De Geer, 1773",1713034,"Gryllus bimaculatus De Geer, 1773",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Gryllus,Jangkrik-sejati,1404683.0,,,Gryllus bimaculatus,Jangkrik kalung,1713034.0,,,,,NE,
1404683,"Gryllus Linnaeus, 1758",1404683,"Gryllus Linnaeus, 1758",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Gryllus,Jangkrik-sejati,1404683.0,,,,,,,,,,NE,
1720933,"Oecanthus indicus Saussure, 1878",1720933,"Oecanthus indicus Saussure, 1878",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Oecanthus,Jangkrik-sejati,1699510.0,,,Oecanthus indicus,Jangkrik sejati,1720933.0,,,,,NE,
9190784,"Oecanthus rufescens Serville, 1838",9190784,"Oecanthus rufescens Serville, 1838",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Oecanthus,Jangkrik-sejati,1699510.0,,,Oecanthus rufescens,Jangkrik sejati,9190784.0,,,,,NE,
1699510,"Oecanthus Serville, 1831",1699510,"Oecanthus Serville, 1831",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Oecanthus,Jangkrik-sejati,1699510.0,,,,,,,,,,NE,
5099801,"Munda javana (Saussure, 1878)",5099801,"Munda javana (Saussure, 1878)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Munda,Jangkrik-sejati,1716326.0,,,Munda javana,Jangkrik sejati,5099801.0,,,,,NE,
5099810,"Munda fasciata (Haan, 1844)",5099810,"Munda fasciata (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Munda,Jangkrik-sejati,1716326.0,,,Munda fasciata,Jangkrik sejati,5099810.0,,,,,NE,
5099812,"Munda asyrinx (Saussure, 1878)",5099812,"Munda asyrinx (Saussure, 1878)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Munda,Jangkrik-sejati,1716326.0,,,Munda asyrinx,Jangkrik sejati,5099812.0,,,,,NE,
1716326,"Munda Stål, 1877",1716326,"Munda Stål, 1877",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Munda,Jangkrik-sejati,1716326.0,,,,,,,,,,,
1716447,"Brachytrupes Serville, 1838",1716447,"Brachytrupes Serville, 1838",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Brachytrupes,Jangkrik-sejati,1716447.0,,,,,,,,,,,
1716532,"Nisitrus brunnerianus Saussure, 1878",1716532,"Nisitrus brunnerianus Saussure, 1878",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus brunnerianus,Jangkrik sejati,1716532.0,,,,,NE,
1716533,"Nisitrus insignis Saussure, 1878",1716533,"Nisitrus insignis Saussure, 1878",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus insignis,Jangkrik sejati,1716533.0,,,,,NE,
1716536,"Nisitrus hyalinus Saussure, 1878",1716536,"Nisitrus hyalinus Saussure, 1878",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus hyalinus,Jangkrik sejati,1716536.0,,,,,NE,
1716539,"Nisitrus vittatus (Haan, 1844)",1716539,"Nisitrus vittatus (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus vittatus,Jangkrik sejati,1716539.0,,,,,NE,
10574490,BOLD:ACR0303,10574490,BOLD:ACR0303,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus vittatus,Jangkrik sejati,1716539.0,,,,,,
1716543,"Nisitrus musicus Ingrisch, 1987",1716543,"Nisitrus musicus Ingrisch, 1987",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus musicus,Jangkrik sejati,1716543.0,,,,,NE,
11115597,"Nisitrus rindu Robillard & Tan, 2021",11115597,"Nisitrus rindu Robillard & Tan, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus rindu,Jangkrik sejati,11115597.0,,,,,NE,
11147765,"Nisitrus danum Robillard & Tan, 2021",11147765,"Nisitrus danum Robillard & Tan, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus danum,Jangkrik sejati,11147765.0,,,,,NE,
11158988,"Nisitrus malaya Robillard & Tan, 2021",11158988,"Nisitrus malaya Robillard & Tan, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus malaya,Jangkrik sejati,11158988.0,,,,,NE,
11199786,"Nisitrus hughtani Robillard & Tan, 2021",11199786,"Nisitrus hughtani Robillard & Tan, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus hughtani,Jangkrik sejati,11199786.0,,,,,NE,
11211193,"Nisitrus crucius Robillard & Tan, 2021",11211193,"Nisitrus crucius Robillard & Tan, 2021",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,Nisitrus crucius,Jangkrik sejati,11211193.0,,,,,NE,
1716531,"Nisitrus Saussure, 1878",1716531,"Nisitrus Saussure, 1878",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,,,,,,,,,
10109441,BOLD:ADU3258,10109441,BOLD:ADU3258,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Nisitrus,Jangkrik-sejati,1716531.0,,,,,,,,,,,
11376957,"Mistshenkoana bilineata (Chopard, 1954)",11376957,"Mistshenkoana bilineata (Chopard, 1954)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Mistshenkoana,Jangkrik-sejati,1717072.0,,,Mistshenkoana bilineata,Jangkrik sejati,11376957.0,,,,,NE,
1717227,"Miogryllus convolutus (Johannson, 1763)",1717227,"Miogryllus convolutus (Johannson, 1763)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Miogryllus,Jangkrik-sejati,1717226.0,,,Miogryllus convolutus,Jangkrik sejati,1717227.0,,,,,NE,
1717226,"Miogryllus Saussure, 1877",1717226,"Miogryllus Saussure, 1877",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Miogryllus,Jangkrik-sejati,1717226.0,,,,,,,,,,,
9309174,"Hapithus helvola (Saussure, 1874)",9309174,"Hapithus helvola (Saussure, 1874)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Hapithus,Jangkrik-sejati,1717319.0,,,Hapithus helvola,Jangkrik sejati,9309174.0,,,,,NE,
1717462,"Lepidogryllus parvulus (Walker, 1869)",1717462,"Lepidogryllus parvulus (Walker, 1869)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Lepidogryllus,Jangkrik-sejati,1717458.0,,,Lepidogryllus parvulus,Jangkrik sejati,1717462.0,,,,,NE,
10091427,"Mimicogryllus splendens Tan, Gorochov & Wahab, 2019",10091427,"Mimicogryllus splendens Tan, Gorochov & Wahab, 2019",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Mimicogryllus,Jangkrik-sejati,1717544.0,,,Mimicogryllus splendens,Jangkrik sejati,10091427.0,,,,,NE,
1718166,"Aphonoides karnyi Chopard, 1940",1718166,"Aphonoides karnyi Chopard, 1940",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Aphonoides,Jangkrik-sejati,1718150.0,,,Aphonoides karnyi,Jangkrik sejati,1718166.0,,,,,NE,
1718229,"Aphonoides cinereus (Haan, 1844)",1718229,"Aphonoides cinereus (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Aphonoides,Jangkrik-sejati,1718150.0,,,Aphonoides cinereus,Jangkrik sejati,1718229.0,,,,,NE,
1718643,"Varitrella quadrata (Haan, 1844)",1718643,"Varitrella quadrata (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Varitrella,Jangkrik-sejati,1718642.0,,,Varitrella quadrata,Jangkrik sejati,1718643.0,,,,,NE,
1719056,"Itara copiosa Gorochov, 2007",1719056,"Itara copiosa Gorochov, 2007",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Itara,Jangkrik-sejati,1719050.0,,,Itara copiosa,Jangkrik sejati,1719056.0,,,,,NE,
1719057,"Itara johni Gorochov, 1997",1719057,"Itara johni Gorochov, 1997",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Itara,Jangkrik-sejati,1719050.0,,,Itara johni,Jangkrik sejati,1719057.0,,,,,NE,
1719063,"Itara kirejtshuki Gorochov, 1997",1719063,"Itara kirejtshuki Gorochov, 1997",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Itara,Jangkrik-sejati,1719050.0,,,Itara kirejtshuki,Jangkrik sejati,1719063.0,,,,,NE,
1719092,"Itara microcephala (Haan, 1844)",1719092,"Itara microcephala (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Itara,Jangkrik-sejati,1719050.0,,,Itara microcephala,Jangkrik sejati,1719092.0,,,,,NE,
1719097,"Itara singularis Gorochov, 1997",1719097,"Itara singularis Gorochov, 1997",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Itara,Jangkrik-sejati,1719050.0,,,Itara singularis,Jangkrik sejati,1719097.0,,,,,NE,
1719204,"Gryllomorpha dalmatina (Ocskay, 1832)",1719204,"Gryllomorpha dalmatina (Ocskay, 1832)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Gryllomorpha,Jangkrik-sejati,1719152.0,,,Gryllomorpha dalmatina,Jangkrik sejati,1719204.0,,,,,NE,
1719800,"Gymnogryllus leucostictus (Burmeister, 1838)",1719800,"Gymnogryllus leucostictus (Burmeister, 1838)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Gymnogryllus,Jangkrik-sejati,1719784.0,,,Gymnogryllus leucostictus,Jangkrik sejati,1719800.0,,,,,NE,
1719823,"Gymnogryllus angustus (Saussure, 1877)",1719823,"Gymnogryllus angustus (Saussure, 1877)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Gymnogryllus,Jangkrik-sejati,1719784.0,,,Gymnogryllus angustus,Jangkrik sejati,1719823.0,,,,,NE,
7762883,Eumodicogryllus bordigalensis bordigalensis,7762883,Eumodicogryllus bordigalensis bordigalensis,SUBSPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Eumodicogryllus,Jangkrik-sejati,1720118.0,,,Eumodicogryllus bordigalensis,Jangkrik sejati,1722140.0,,,,,,
1720228,"Paranisitra diluta Gorochov, 2009",1720228,"Paranisitra diluta Gorochov, 2009",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Paranisitra,Jangkrik-sejati,1720225.0,,,Paranisitra diluta,Jangkrik sejati,1720228.0,,,,,NE,
1720474,"Xabea levissima Gorochov, 1992",1720474,"Xabea levissima Gorochov, 1992",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Xabea,Jangkrik-sejati,1720470.0,,,Xabea levissima,Jangkrik sejati,1720474.0,,,,,NE,
1720512,"Euscyrtus concinnus (Haan, 1844)",1720512,"Euscyrtus concinnus (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Euscyrtus,Jangkrik-sejati,1720499.0,,,Euscyrtus concinnus,Jangkrik sejati,1720512.0,,,,,NE,
7408675,"Beybienkoana trapeza Liu & Shi, 2012",7408675,"Beybienkoana trapeza Liu & Shi, 2012",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Beybienkoana,Jangkrik-sejati,1720638.0,,,Beybienkoana trapeza,Jangkrik sejati,7408675.0,,,,,NE,
10202624,BOLD:ACW9590,10202624,BOLD:ACW9590,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Beybienkoana,Jangkrik-sejati,1720638.0,,,,,,,,,,,
12237178,"Pendleburyella eirmosa Tan, Muhammad & Wahab, 2023",12237178,"Pendleburyella eirmosa Tan, Muhammad & Wahab, 2023",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Pendleburyella,Jangkrik-sejati,1720818.0,,,Pendleburyella eirmosa,Jangkrik sejati,12237178.0,,,,,NE,
1720818,"Pendleburyella Chopard, 1969",1720818,"Pendleburyella Chopard, 1969",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Pendleburyella,Jangkrik-sejati,1720818.0,,,,,,,,,,,
1720903,"Xenogryllus marmoratus (Haan, 1844)",1720903,"Xenogryllus marmoratus (Haan, 1844)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Xenogryllus,Jangkrik-sejati,1720891.0,,,Xenogryllus marmoratus,Jangkrik sejati,1720903.0,,,,,NE,
1720891,"Xenogryllus Bolívar, 1890",1720891,"Xenogryllus Bolívar, 1890",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Xenogryllus,Jangkrik-sejati,1720891.0,,,,,,,,,,,
1721038,"Mitius blennus (Saussure, 1877)",1721038,"Mitius blennus (Saussure, 1877)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Mitius,Jangkrik-sejati,1721029.0,,,Mitius blennus,Jangkrik sejati,1721038.0,,,,,NE,
1721029,"Mitius Gorochov, 1985",1721029,"Mitius Gorochov, 1985",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Mitius,Jangkrik-sejati,1721029.0,,,,,,,,,,,
1721309,"Sonotrella typica Gorochov, 2002",1721309,"Sonotrella typica Gorochov, 2002",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Sonotrella,Jangkrik-sejati,1721296.0,,,Sonotrella typica,Jangkrik sejati,1721309.0,,,,,NE,
1721311,"Sonotrella bipunctata (Chopard, 1969)",1721311,"Sonotrella bipunctata (Chopard, 1969)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Sonotrella,Jangkrik-sejati,1721296.0,,,Sonotrella bipunctata,Jangkrik sejati,1721311.0,,,,,NE,
1721325,"Sonotrella bispinosa (Chopard, 1969)",1721325,"Sonotrella bispinosa (Chopard, 1969)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan beruas,54,,,,,Insecta,Serangga,216,,,,,Orthoptera,Belalang,1458,,,,,Gryllidae,Jangkrik sejati,5925.0,,,,,,,,,Sonotrella,Jangkrik-sejati,1721296.0,,,Sonotrella bispinosa,Jangkrik sejati,1721325.0,,,,,NE,
